customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Target,Tenure_Group,Service_Count,Estimated_Billed_Value,Charge_per_Tenure_Month,Streaming_Adoption,Churn_Probability,Risk_Band,Expected_Revenue_at_Risk,Normalized_Value,Retention_Priority_Score,High_Value,High_Risk,Retention_Segment
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,0,25-48,4,3866.2999999999997,94.9658536585366,1,0.20117912355244072,Low,46.05252670645714,0.4509916541635408,0.09073010571408659,True,False,Loyal / High Value
2774-LVQUS,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,Yes,1,13-24,3,1245.75,83.88666666666667,0,0.6304519564916496,High,67.359984344244,0.1438191579144786,0.09067106948816456,False,True,Automated Retention
3758-CKOQL,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,No,0,49-72,6,6313.0,104.27627118644068,1,0.12267177820059336,Low,35.42082983255386,0.7377860090022504,0.09050552165582504,True,False,Loyal / High Value
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,0,25-48,3,3144.75,90.32,1,0.24696535255112545,Low,49.763015046715736,0.366413869092273,0.09049153035999513,True,False,Loyal / High Value
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,0,49-72,5,5095.0,105.31,1,0.15187374712299,Low,40.35614422559738,0.5950159414853713,0.0903673006312971,True,False,Loyal / High Value
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,0,49-72,6,7593.45,107.69202898550724,1,0.10177440382612561,Low,29.261280021071432,0.8878762659414853,0.09036307763756123,True,False,Loyal / High Value
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,0,7-12,3,1069.8000000000002,88.12916666666666,1,0.7334653482368434,High,76.35124940872193,0.12319486121530385,0.09035916178227243,False,True,Automated Retention
3647-GMGDH,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,1,13-24,4,2083.4,87.0409090909091,1,0.3733563353948354,Medium,63.49336217641831,0.24200581395348833,0.09035440384191873,True,True,Priority Retention
3253-HKOKL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,No,0,49-72,5,5215.599999999999,100.85480769230767,1,0.14829806282544616,Low,37.77945128679276,0.6091522880720178,0.09033610428676837,True,False,Loyal / High Value
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,0,49-72,4,4952.85,91.92830188679244,1,0.15614814061163815,Low,39.956518180668354,0.578353572768192,0.09030883500385094,True,False,Loyal / High Value
1428-IEDPR,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,No,0,49-72,6,5683.599999999999,110.21923076923076,1,0.13597835084890897,Low,43.51971327662468,0.6640097524381093,0.09029095108412642,True,False,Loyal / High Value
2660-EMUBI,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,1,7-12,3,953.5,89.83500000000001,1,0.8235229411663066,Critical,85.84856899678707,0.10956254688672168,0.09022727085382441,False,True,Automated Retention
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,1,13-24,2,1191.0,77.07333333333332,1,0.6558195809490104,High,64.79019528627396,0.1374015378844711,0.09011061899714341,False,True,Automated Retention
2227-JRSJX,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No,0,13-24,5,2082.15,93.16190476190476,1,0.372388028341327,Medium,62.90274078547955,0.24185929294823702,0.09006550523702139,True,True,Priority Retention
5027-YOCXN,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,0,49-72,6,5612.55,111.49803921568626,1,0.13734937224178828,Low,41.28880564421415,0.6556814984996249,0.09005744220947852,True,False,Loyal / High Value
7858-GTZSP,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No,0,7-12,2,1038.6,88.90833333333335,1,0.7531967647900851,High,75.07675532698632,0.11953769692423104,0.09003540659378853,False,True,Automated Retention
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,13-24,2,1851.3000000000002,82.81590909090909,1,0.41894125249606534,Medium,59.33944655656815,0.2147997936984246,0.08998849460791446,True,True,Priority Retention
2307-FYNNL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,No,0,49-72,6,7088.25,109.35692307692308,1,0.10856753029043782,Low,37.56602260172367,0.8286583364591147,0.08996538904394875,True,False,Loyal / High Value
5223-UZAVK,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,No,0,49-72,5,6419.2,103.184375,1,0.11975997271630993,Low,32.790189859271045,0.750234433608402,0.08984805529977846,True,False,Loyal / High Value
3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,No,0,49-72,4,7002.0,99.07083333333334,1,0.10958811290555795,Low,34.22870447486639,0.8185483870967741,0.08970317306382364,True,False,Loyal / High Value
2240-HSJQD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,No,0,25-48,2,3110.2999999999997,82.67631578947368,0,0.24748997863174776,Low,46.76151726543903,0.3623757501875468,0.08968436667057952,True,False,Loyal / High Value
7940-UQQUG,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,No,0,49-72,5,6681.6,105.025,1,0.11478800457679954,Low,33.836508536338805,0.7809921230307576,0.089648527392899,True,False,Loyal / High Value
2154-KVJFF,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,1,13-24,2,1196.25,74.12333333333332,0,0.6491702333948384,High,65.05498844385147,0.13801692610652663,0.08959648013301205,False,True,Automated Retention
2284-VFLKH,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,4920.8,No,0,49-72,5,4863.25,100.42448979591838,1,0.15777782417199912,Low,41.372773706912994,0.5678509471117779,0.08959428688930526,True,False,Loyal / High Value
8707-HOEDG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,0,49-72,6,7714.0,109.85428571428572,1,0.09927973520309366,Low,28.36342146396637,0.9020067516879219,0.08955099145897955,True,False,Loyal / High Value
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,1,49-72,4,4922.05,100.8530612244898,1,0.15569267642983545,Low,41.8038155823946,0.5747432951987996,0.0894833218896041,True,False,Loyal / High Value
0781-LKXBR,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,1,7-12,4,904.5,102.06666666666666,1,0.8612773723428777,Critical,92.93640160560608,0.10381892348087021,0.08941688961507019,False,True,Automated Retention
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,No,0,13-24,3,1420.35,78.18529411764706,1,0.5435671602859806,Medium,62.84882052540779,0.16428521192798198,0.08930004612467368,True,True,Priority Retention
5334-JLAXU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,0,49-72,4,5646.0,91.265,1,0.13534449439252239,Low,35.97989197671413,0.65960240060015,0.0892735534093213,True,False,Loyal / High Value
9777-WJJPR,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,0,25-48,3,2748.15,86.55483870967741,1,0.2788234804794523,Low,51.923629099130636,0.3199256845461365,0.08920279285992512,True,False,Loyal / High Value
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,No,0,13-24,3,1157.1000000000001,84.64285714285714,0,0.6683058375742268,High,68.09098376333714,0.13342788822205554,0.08917063659400114,False,True,Automated Retention
1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,0,13-24,2,1260.0,76.140625,1,0.6127996429406105,High,63.28844368457794,0.14548949737434358,0.08915591204260663,False,True,Automated Retention
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,0,25-48,4,4232.349999999999,88.02553191489362,1,0.1804832405731716,Low,42.62311074733734,0.4938988653413352,0.08914046773221669,True,False,Loyal / High Value
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,0,49-72,5,6063.400000000001,97.43688524590164,1,0.12574383031430064,Low,38.2604763686657,0.7085286946736684,0.08909311195585869,True,False,Loyal / High Value
9492-TOKRI,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,1,13-24,3,1620.0,84.85277777777777,1,0.4742687539980233,Medium,64.84827160835266,0.18768754688672168,0.08901433900291107,True,True,Priority Retention
0931-MHTEM,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,No,0,49-72,5,5402.7,98.14166666666668,1,0.14101992010762018,Low,37.641674485802646,0.6310835521380345,0.08899535210373878,True,False,Loyal / High Value
0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,13-24,4,1223.3,93.5076923076923,1,0.6301269787436314,High,73.61131668686866,0.14118764066016504,0.08896614144513129,False,True,Automated Retention
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,0,49-72,2,5137.65,79.82619047619048,0,0.14826182011122535,Low,35.18581033796072,0.600015238184546,0.0889593513077112,True,False,Loyal / High Value
9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,Yes,1,13-24,5,1486.5,95.09333333333332,1,0.5168500215932209,Medium,73.21807959675789,0.17203910352588145,0.08891841437223019,True,True,Priority Retention
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,1,25-48,5,3968.0,101.555,1,0.19191969078396118,Low,47.05780582427979,0.46291260315078764,0.08884204365669769,True,False,Loyal / High Value
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,No,0,49-72,3,5755.049999999999,91.5031746031746,1,0.13209462500979036,Low,33.65099121630192,0.6723848930982744,0.08881843031606454,True,False,Loyal / High Value
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,0,25-48,3,2715.0,86.52833333333334,1,0.28085883679411006,Low,53.3633659183979,0.3160399474868717,0.08876261203163441,True,False,Loyal / High Value
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,No,0,25-48,3,3607.8,88.80357142857143,0,0.21091134607453368,Low,44.547979527711874,0.42069111027756934,0.08872852835023225,True,False,Loyal / High Value
0207-MDKNV,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,1,13-24,6,1576.5,105.51666666666668,1,0.48524842668966245,Medium,76.46359120607376,0.182588615903976,0.08860083859884743,True,True,Priority Retention
7613-LLQFO,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.45,1059.55,Yes,1,7-12,2,1013.4000000000001,88.29583333333333,1,0.7597539502624026,High,73.24215896129608,0.1165838334583646,0.08857502800672655,False,True,Automated Retention
1576-PFZIW,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,No,0,49-72,6,7374.5,107.31285714285714,1,0.10255510293914968,Low,30.59316260367632,0.8622116466616653,0.08842420417872084,True,False,Loyal / High Value
0218-QNVAS,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,No,0,49-72,4,7139.05,100.193661971831,1,0.1058711754839791,Low,30.44570690989494,0.834612950112528,0.08836145410256495,True,False,Loyal / High Value
4138-NAXED,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,0,49-72,2,4131.0,80.11274509803921,0,0.18318680437069282,Low,38.498171389102936,0.4820189422355588,0.0882995096742736,True,False,Loyal / High Value
0378-NHQXU,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1,13-24,3,1500.25,85.92058823529412,1,0.5082748843447983,Medium,64.35617169737816,0.1736508345836459,0.08826235786438033,True,True,Priority Retention
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1,No,0,49-72,2,4857.0,80.985,0,0.15554621173930255,Low,33.874769766628745,0.5671183420855214,0.08821310971927672,True,False,Loyal / High Value
3323-CPBWR,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No,0,13-24,4,2228.7000000000003,90.67173913043476,1,0.3405213872453455,Medium,63.50001019835472,0.259037415603901,0.08820778010988946,True,True,Priority Retention
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,0,49-72,4,5081.4,93.72037037037036,1,0.14814382548422933,Low,38.85418453812599,0.5934217929482369,0.08791177453306208,True,False,Loyal / High Value
2657-ALMWY,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,1,25-48,3,2208.7000000000003,83.45192307692308,1,0.3421417351043551,Medium,53.19754999876022,0.25669307951987996,0.08782541561621192,True,True,Priority Retention
8988-ECPJR,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,Yes,1,25-48,2,2706.3999999999996,79.95,0,0.2787363454575006,Low,48.336068463325496,0.3150318829707426,0.0878108357618598,True,True,Priority Retention
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,1,25-48,2,2842.9500000000003,83.2030303030303,1,0.26514671715323423,Low,48.63041985630989,0.3310378375843961,0.08777359588900817,True,False,Loyal / High Value
8903-WMRNW,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,0,13-24,5,1526.25,111.29333333333334,1,0.4967305649426238,Medium,73.8317593485117,0.1766984714928732,0.08777153156915302,True,True,Priority Retention
8337-MSSXB,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,1,13-24,3,1208.2,84.35357142857143,1,0.6295220814789945,High,68.98815585374832,0.1394176669167292,0.0877664998723645,False,True,Automated Retention
2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,No,0,49-72,6,7707.05,107.26760563380282,1,0.0971628091806411,Low,27.428171767294405,0.9011920948987246,0.08756235555174699,True,False,Loyal / High Value
1960-UYCNN,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No,0,7-12,4,952.5,102.155,1,0.7992908259427264,High,84.55519835650921,0.10944533008252062,0.08747864827723223,False,True,Automated Retention
6284-AHOOQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,Yes,1,13-24,3,1991.0,86.84545454545454,1,0.37802639040711894,Medium,59.75027385354042,0.2311749812453113,0.08739024371259844,True,True,Priority Retention
1470-PSXNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,No,0,49-72,4,4588.85,92.24795918367346,1,0.16308888227028384,Low,40.04366512596607,0.5356866560390098,0.0873645379805081,True,False,Loyal / High Value
1965-AKTSX,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,1,13-24,2,1105.3,78.70357142857142,0,0.6859211537992452,High,65.8585343271494,0.1273560577644411,0.08735621408510875,False,True,Automated Retention
1173-XZPYF,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,0,7-12,3,981.2,90.02727272727272,1,0.7743633027675777,High,78.29003460407257,0.11280945236309077,0.08735550011528469,False,True,Automated Retention
6128-AQBMT,Male,1,Yes,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,No,0,25-48,4,2211.9500000000003,54.03414634146342,1,0.3396758002578758,Medium,34.94350245594978,0.25707403413353336,0.08732182826982843,True,True,Priority Retention
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No,0,25-48,3,2857.7,85.58676470588235,1,0.2624000351539875,Low,48.90854976475239,0.3327667854463615,0.08731801619920468,True,False,Loyal / High Value
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,0,25-48,5,3529.2,102.08235294117648,1,0.21216144153371946,Low,52.53988037109375,0.41147786946736675,0.08729973794542017,True,False,Loyal / High Value
3572-UOLYZ,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,No,0,25-48,3,3900.7999999999997,86.06195652173913,0,0.19174389878408657,Low,42.38399248123169,0.455035633908477,0.08725030653129968,True,False,Loyal / High Value
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,0,25-48,1,2852.8500000000004,70.02179487179487,0,0.2625400680594678,Low,42.38554314076901,0.3321982839459865,0.0872153600764177,True,False,Loyal / High Value
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,25-48,2,2571.2,81.1296875,0,0.2912182007331292,Low,47.61820594668388,0.2991841710427606,0.08712787597890553,True,False,Loyal / High Value
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,Yes,1,25-48,3,2449.05,85.07241379310345,0,0.30568999533807484,Medium,52.00644620060921,0.2848661384096024,0.08708072852240674,True,True,Priority Retention
1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,0,25-48,3,2392.6,81.78214285714286,1,0.3129521193744856,Medium,52.61738710105419,0.2782492498124531,0.08707869244316788,True,True,Priority Retention
8952-WCVCD,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No,0,25-48,6,4282.45,101.51341463414634,1,0.17409921727104977,Low,45.30710539072752,0.49977142723180784,0.08700981429549315,True,False,Loyal / High Value
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,25-48,5,3670.4,101.47567567567567,1,0.20324703102417022,Low,50.85819835662842,0.4280288822205551,0.08699559950392205,True,False,Loyal / High Value
2748-MYRVK,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6137.0,Yes,1,49-72,4,6293.700000000001,97.41269841269842,1,0.11820232039467245,Low,33.482119497656825,0.7355237246811703,0.08694061096264655,True,False,Loyal / High Value
1625-JAIIY,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.0,5685.8,Yes,1,49-72,2,5644.0,83.61470588235295,1,0.1318223839800065,Low,30.154117316007614,0.6593679669917478,0.08691945732890244,True,False,Loyal / High Value
0311-UNPFF,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,1,25-48,3,2308.7999999999997,87.475,1,0.32380827064954376,Medium,55.67559700012207,0.268426481620405,0.08691871481004489,True,True,Priority Retention
6308-CQRBU,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7707.7,No,0,49-72,6,7756.75,108.55915492957746,1,0.09564190856258717,Low,27.52249276638031,0.9070177700675168,0.08674891062943915,True,False,Loyal / High Value
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,0,25-48,5,4230.0,105.71375,1,0.1756113507658635,Low,48.53951697796583,0.4936234058514628,0.08668587307122144,True,False,Loyal / High Value
